,user,id,date,hashtags,text,data
104,reluctanthuman5,1302218921915932672,2020-09-05 15:15:59+00:00,,please help say boss whose entire field based hard science walks around office spouting lies coronavirus flattened curve learn live,Please help What do you say to your boss whose entire field is based in hard science but walks around the office spouting these lies about coronavirus such as we have flattened the curve now we just have to learn to live with it
105,withoutcorona19,1302218911337848832,2020-09-05 15:15:57+00:00,#COVID19,saint pierre miquelon active cases novel coronavirus diseasecovid19 covid19,Saint Pierre Miquelon has no active cases of the novel coronavirus diseaseCOVID19 COVID19
106,theartsanctuari,1302218910998044672,2020-09-05 15:15:57+00:00,,face masks help slow spread coronavirus causes covid19 yes face masks combined preventive measures help slow spread deadly virus tas make point leave house without wearing one stay tuned short film,Can face masks help slow the spread of the coronavirus that causes COVID19 Yes face masks combined with other preventive measures can help slow the spread of the deadly virus At TAS we make it a point to not leave our house without wearing one Stay tuned for the short film
107,aptSwissy,1302218904798924800,2020-09-05 15:15:55+00:00,,germany victim success fighting coronavirus,Germany a victim of its own success at fighting coronavirus
108,onerazz,1302218904094162944,2020-09-05 15:15:55+00:00,,novel coronavirus killed least 875703 people since outbreak emerged china last december according tally official sources compiled afp 1100 gmt saturday,The novel coronavirus has killed at least 875703 people since the outbreak emerged in China last December according to a tally from official sources compiled by AFP at 1100 GMT on Saturday
109,DebBeck3,1302218892702605312,2020-09-05 15:15:52+00:00,,county seizes property la church challenging coronavirus restrictions,County Seizes Property From LA Church Challenging Coronavirus Restrictions
110,thelevantnewsEN,1302218884217479168,2020-09-05 15:15:50+00:00,#levant_newspaper #G20 #G20 #Levant #SaudiArabia #SaudiArabia #The_Levant_news,g20 employment labor ministers gather virtually amid ongoing coronavirus pandemic september levantnewspaper g20 levant saudiarabia thelevantnews,The G20 Employment and Labor Ministers will gather virtually amid the ongoing coronavirus pandemic on September levantnewspaper G20 Levant SaudiArabia TheLevantnews
111,HuffPostParents,1302218882258743296,2020-09-05 15:15:50+00:00,,heres students returning campus amid coronavirus pandemic need know signing policy,Heres what students returning to campus amid the coronavirus pandemic need to know before signing up for a policy
112,NathanielQuiet,1302218876323856384,2020-09-05 15:15:48+00:00,,coronavirus good bits two people knew dead work disappeared glad work home good harvester seriously good bits let know vaccine,Coronavirus has good bits Two people I knew are dead and my work has disappeared So glad you can work from home and all is good at Harvester but seriously good bits Let me know when there is a vaccine
113,drpatfarrell,1302218866916044800,2020-09-05 15:15:46+00:00,,cook islands former pm dies coronavirus new zealand world news guardian,Cook Islands former PM dies of coronavirus in New Zealand World news The Guardian
114,NicNotNicky,1302218862512033792,2020-09-05 15:15:45+00:00,,plane sam francisco keele services m6 fuck coronavirus right eye,Should be on a plane to Sam Francisco Am at Keele Services on the M6 Fuck coronavirus right in the eye
115,lornehart1,1302218849954287616,2020-09-05 15:15:42+00:00,,coronavirus test came bac negative means ive normal flu week tf gets flu august amp mean flu jab wears im susceptible getting cuz jab didnt get winter yet normally,My coronavirus test came bac negative which means Ive had normal flu for over a week who tf gets flu in August amp does this mean when flu jab wears off Im susceptible to getting it cuz after having jab I didnt get it all winter yet normally do
116,ParentSecurity,1302218847441891328,2020-09-05 15:15:41+00:00,#coronavirus #kids #children,pandemic erasing decade global progress child mortality rates coronavirus kids children,Pandemic is erasing a decade of global progress in child mortality rates coronavirus kids children
118,BettinaSRoss1,1302218838587604992,2020-09-05 15:15:39+00:00,#coronavirus,current research forfrom germany says 25 believe coronavirus either deliberately manmade hoax thats lot people thankfully 7580 still support wearing masks public transport amp shops obliged,Current research forfrom for Germany says 25 believe coronavirus is either deliberately manmade or a hoax Thats a lot of people Thankfully 7580 still support wearing masks on public transport amp in shops as over here were obliged to
119,oluwa_millar,1302218837664976896,2020-09-05 15:15:39+00:00,,well use day remember people lost lives corona virus,well use that day to remember all the people that have lost their lives to the corona virus
121,HookedonHorror,1302218835022536704,2020-09-05 15:15:38+00:00,#Chucky #ChildsPlay #CoronaVirus #CoVid19 #TVSeries #Syfy #USANetwork #Horror #HookedOnHorror,due ongoing shitshow 2020 production realdonmancinis chucky tv series delayed 2021 chucky childsplay coronavirus covid19 tvseries syfy usanetwork horror hookedonhorror,Due to the ongoing shitshow that is 2020 production on RealDonMancinis Chucky TV Series has been delayed until 2021 Chucky ChildsPlay CoronaVirus CoVid19 TVSeries Syfy USANetwork Horror HookedOnHorror
122,AnitaBeavers,1302218822859063296,2020-09-05 15:15:36+00:00,,donald trump leads xi jinping law order coronavirus demolition three gorges dam china,Donald Trump leads Xi Jinping on law and order coronavirus and demolition of the Three Gorges Dam in China
123,attackmag1,1302218816940843008,2020-09-05 15:15:34+00:00,#LetUsDance,following letusdance campaign total 336 million distributed among 135 venues risk imminent collapse due coronavirus pandemic,Following the LetUsDance campaign a total of 336 million will be distributed among the 135 venues at risk of imminent collapse due to the coronavirus pandemic
124,RobDPoundShop,1302218806543167488,2020-09-05 15:15:32+00:00,,great news coronavirus defeated whitby,Great news all Coronavirus has been defeated in Whitby
125,diaz_noah,1302218804303474688,2020-09-05 15:15:31+00:00,,also said coronavirus wasnt big deal would blow,He also said the coronavirus wasnt a big deal and would blow over
126,NellisterC,1302218774402170880,2020-09-05 15:15:24+00:00,#Mentoring,sign help freelancers recover economic impacts coronavirus mentoring via,SIGN Up to help freelancers recover from the economic impacts of coronavirus Mentoring via
127,poppy6482,1302218774175797248,2020-09-05 15:15:24+00:00,,monumentally mis judging extent coronavirus basically pushing uk back 1970s cannot see apology anytime soon rhetoric remains prepare second wave total bollocks course,After monumentally mis judging the extent of coronavirus and basically pushing the UK back to the 1970s I cannot see an apology anytime soon The rhetoric remains Prepare for a second wave Total bollocks of course
128,roditsha,1302218773085270016,2020-09-05 15:15:24+00:00,#coronavirus,mf gets info coronavirus,from where this mf gets his info coronavirus
129,catman1361,1302218770975424512,2020-09-05 15:15:23+00:00,,coronavirus linger body,Does coronavirus linger in the body
130,Mr_Stark_,1302218768093863936,2020-09-05 15:15:23+00:00,#RRBExamDates #5Baje5Minute,students asking rrbexamdates came 5baje5minute idea done govt coronavirus meanwhile government right,Students who are asking about RRBExamDates came up with the 5Baje5Minute idea which was done by Govt for Coronavirus Meanwhile Government right now
131,doyle_harris73,1302218754533728256,2020-09-05 15:15:19+00:00,,blm protest rest cant class action nazi ruling party plandemic coronavirus violence erupts antilockdown protesters police via youtube,BLM can protest but the rest cant Class Action on this Nazi ruling party For their plandemic Coronavirus Violence erupts between antilockdown protesters and police via YouTube
132,BladeMcCoy1,1302218723797934080,2020-09-05 15:15:12+00:00,#FoxNews,meth floods across usmexico border coronavirus pandemic foxnews,Meth floods across USMexico border during coronavirus pandemic FoxNews
133,seriouslyabk,1302218721847578624,2020-09-05 15:15:11+00:00,,americans scammed democrats pushed mailin voting ballot harvesting foreigners voting back january 2019 year china coronavirus,Americans are Being Scammed Democrats Pushed MailIn Voting Ballot Harvesting and Foreigners Voting Back in January 2019 More than a Year before China Coronavirus
134,marklytics,1302218721738412032,2020-09-05 15:15:11+00:00,#automotive #news #salesdown #ElectricVehicle #PHEVs #coronavirus #crisis,uk car market 58 august evs phevs boom julys 11 rebound couldnt replicated last month though private sales august 699 units 2019 automotive news salesdown electricvehicle phevs coronavirus crisis,UK car market down 58 in August EVs and PHEVs boom Julys 11 rebound couldnt be replicated last month though private sales in August were down just 699 units over 2019 automotive news salesdown ElectricVehicle PHEVs coronavirus crisis
135,riotwomennn,1302218717179400192,2020-09-05 15:15:10+00:00,,finally local treating doctors warning country trumps puppet politicians misleading country coronavirus joniernsts covid19 lies could lead public let guard iowa doctors fear cruel ignorant,Finally local treating doctors are warning the country about Trumps puppet politicians who are misleading the country about coronavirus joniernsts COVID19 lies could lead public to let guard down Iowa doctors fear Is she cruel or just ignorant
136,turquaz_health,1302218707960299520,2020-09-05 15:15:08+00:00,#healthtourism #tourismhealth #healthtourismturkey #tourismhealthturkey #coronavirus,information please contact us tel 90 850 307 27 37 healthtourism tourismhealth healthtourismturkey tourismhealthturkey coronavirus,For more information please contact us Tel 90 850 307 27 37 healthtourism tourismhealth healthtourismturkey tourismhealthturkey coronavirus
137,lexwoodroffe,1302218707083702272,2020-09-05 15:15:08+00:00,,news went kitchen get coffee cam says well coronavirus mom,I have the news on went to the kitchen to get coffee cam says well the coronavirus is over mom
138,ShropshireStar,1302218704835444736,2020-09-05 15:15:07+00:00,,two shropshire cricket fixtures cancelled today due potential risk coronavirus,Two Shropshire cricket fixtures had to be cancelled today due to a potential risk of coronavirus
139,AnchinCPA,1302218700762873856,2020-09-05 15:15:06+00:00,,coronavirus pandemic driven number changes fast food consumption including increase drivethru usage 43 anchinfoodbev,The coronavirus pandemic has driven a number of changes in fast food consumption including an increase in drivethru usage by 43 AnchinFoodBev
140,VisitIOW,1302218700356026368,2020-09-05 15:15:06+00:00,#IsleofWight #IOW,thinking visiting isleofwight read latest official government guidelines relating coronavirus travel planning trip always put health loved ones around first find iow,Thinking of visiting the IsleofWight Read the latest official Government guidelines relating to Coronavirus and travel before planning your trip Always put the health of your loved ones and those around you first Find out more IOW
141,KetteringBC,1302218700251115520,2020-09-05 15:15:06+00:00,#NorthantsTogether,keeping around safe coronavirus positive cases high young adults area please think carefully planning meet others outside household social distancing must northantstogether,Are you keeping those around you safe from Coronavirus Positive cases are high in young adults in this area so please do think carefully if you are planning to meet others outside of your household Social distancing is a MUST NorthantsTogether
143,NRT_English,1302218699806519296,2020-09-05 15:15:06+00:00,#NRTnews #TwitterKurds #Iraq #Coronavirus,20000 people kurdistan region recovered covid19 ministry 504 new cases thirteen deaths last 24 hours nrtnews twitterkurds iraq coronavirus,More than 20000 people in Kurdistan Region have recovered from COVID19 ministry 504 new cases thirteen deaths in last 24 hours NRTnews TwitterKurds Iraq Coronavirus
144,Ike_Obiora,1302218697919135744,2020-09-05 15:15:06+00:00,,tried gbogbonise corona virus yet shit cures ailments face earth,Have they tried gbogbonise on Corona virus yet That shit cures all ailments in the face of the earth
145,ResearchBuzz,1302218693548572672,2020-09-05 15:15:05+00:00,#coronavirus #research #socialdistancing,two metres one evidence physical distancing covid19 bmj coronavirus research socialdistancing,Two metres or one what is the evidence for physical distancing in covid19 The BMJ coronavirus research socialdistancing
