,user,id,date,hashtags,text
507,KevinBu85562486,1302220031942590464,2020-09-05 15:20:24+00:00,,coronavirus come man
508,pezzhedzz,1302220024925630464,2020-09-05 15:20:22+00:00,,coronavirus
509,LFCCORNERS,1302220023537295360,2020-09-05 15:20:22+00:00,#LFC #Tsimikas,according reports greece lfc defender kostas tsimikas tested positive coronavirus get well soon lfcliverpoolfcliverpoolanfieldynwakopklopppremierleaguechampionsleaguekostasdefendercovid19ftblliverpoolcornersfootballfootychampions
510,Bexxie_x,1302220018525130752,2020-09-05 15:20:21+00:00,,comes making children pick people litter coronavirus going around important 2 keep children safe making pick people litter like making picking someone else facemask wrong
511,steveha25441200,1302220017564516352,2020-09-05 15:20:20+00:00,,got cold youve got coronavirus one add figures doom fear
512,SouthBaltimore,1302220017426145280,2020-09-05 15:20:20+00:00,,coronavirus latest baltimore city move fully phase 2 reopening tuesday
513,jazzwind,1302220016918704128,2020-09-05 15:20:20+00:00,,thanks trumps coronavirus policies lack leadership america lost 22 million jobs come back losses still exceed total great depression
514,ARichRuby,1302220006361567232,2020-09-05 15:20:18+00:00,,proof cancel culture doesnt work coronavirus still
515,LAPHREND63,1302220000447680512,2020-09-05 15:20:16+00:00,,march 1 1 dead april 1 6460 dead may 1 67044 dead june 1 109509 dead july 1 131013 dead aug 1 156764 dead sept 5 190698 dead key coronavirus forecast predicts 410000 total us deaths jan 1 worst yet come
516,DanielBostock4,1302219993342513152,2020-09-05 15:20:15+00:00,,excess deaths 201718 flu season total exaggerated number people uk died coronavirus
517,ByronCalloway1,1302219987009105920,2020-09-05 15:20:13+00:00,,kill us coronavirus young people hit tipping point cause second wave consultant david hepburn age group likely diagnosed coronavirus moment people 20s
518,EnglishFars,1302219985625001984,2020-09-05 15:20:13+00:00,,president rouhani raps us stricter sanctions iran amid coronavirus outbreak
519,Lock45upnow,1302219982596722688,2020-09-05 15:20:12+00:00,,predicting 400k death due corona virus january 2021 tweeting putting jewelry dude
520,Celeste_Vogel,1302219981766234112,2020-09-05 15:20:12+00:00,#coronavirus,global coronavirus deaths surpassed 800 000 mark latest research swiss experts unravel true death toll
521,wunna96,1302219946953527296,2020-09-05 15:20:04+00:00,,1 twitters controversial hated suspended 300k coronavirus stan ny times best selling author virgin father two grateful everything
522,NHSGreenwichCCG,1302219944885657600,2020-09-05 15:20:03+00:00,#HelpUsHelpYou,gps london working hard provide care safely please follow practices safety advice visiting appointment go gp symptoms coronavirus selfisolating helpushelpyou
523,NHSBexleyCCG,1302219944801730560,2020-09-05 15:20:03+00:00,#HelpUsHelpYou,gps london working hard provide care safely please follow practices safety advice visiting appointment go gp symptoms coronavirus selfisolating helpushelpyou
524,NHSBromley_CCG,1302219944583663616,2020-09-05 15:20:03+00:00,#HelpUsHelpYou,gps london working hard provide care safely please follow practices safety advice visiting appointment go gp symptoms coronavirus selfisolating helpushelpyou
525,AJENews,1302219944571138048,2020-09-05 15:20:03+00:00,,iraq hospitals fear losing control coronavirus cases surge
526,alt_brainnews,1302219943992340480,2020-09-05 15:20:03+00:00,,heres democrats media coronavirus vaccine possibly ready soon october
527,WesternCuIture,1302219934265569280,2020-09-05 15:20:01+00:00,,antilockdown melbourne activist cant talk anything coronavirus via mailonline
528,pattipetersonny,1302219931858219008,2020-09-05 15:20:00+00:00,#LaziestPresidentEver #Resign,david dennison john barron john miller send letters tweeting day also golf course wouldnt dream focusing trade deficit coronavirus labor day weekend laziestpresidentever resign
529,DeputyMayorofGM,1302219930692182016,2020-09-05 15:20:00+00:00,,know isnt easy everyone selfisolate support available help stop coronavirus area local community hubs also help
530,sabreen_sayd,1302219930033512448,2020-09-05 15:20:00+00:00,,coronavirus pandemic marks end romance market society hyperindividualism
531,KellySixxUK,1302219929261834240,2020-09-05 15:19:59+00:00,,turns ants cant get corona virus little anty bodies
532,TomMcNaught1,1302219926317469696,2020-09-05 15:19:59+00:00,#TrumpGolfsAmericansDie,figures trump would want personal flag bigger good old united states nothing new trump always put interests country citizens 190000 americans dead coronavirus trumpgolfsamericansdie
533,FOX59,1302219925990379520,2020-09-05 15:19:59+00:00,,greek houses iu continue efforts slow spread coronavirus
534,SunnygladeClose,1302219925529001984,2020-09-05 15:19:58+00:00,#CoVid19 #covid19uk #coronavirus,curiouser curiouser 2016 earlier covid19 covid19uk coronavirus
535,PlanB1975,1302219923037523968,2020-09-05 15:19:58+00:00,,measures taken covid coronavirus also side effects side effects measures greatly outweigh effects grossly exaggerated virus
536,MapmyIndiaMove,1302219904116879360,2020-09-05 15:19:53+00:00,#COVID #coronavirus #map #coronavirusindia #COVID19 #Covid19India,hi airnewsnagpur also get covid19 complete info stats mapmyindia covid19 guide find track report local everything coronavirus interactive map coronavirusindia covid19 covid19india
537,datewaynet,1302219895942324224,2020-09-05 15:19:51+00:00,#china #Coronavirus #hidden #jails #outbreak,new post china coronavirus hidden jails outbreak china jails 2 hidden trip wuhan coronavirus outbreak
538,fillk1054,1302219879672504320,2020-09-05 15:19:48+00:00,,coronavirus test positive maybe shouldnt
539,honorverity,1302219877420326912,2020-09-05 15:19:47+00:00,,coronavirus arrests australia antilockdown protests australian police made dozens arrests amid antilockdown protests attended hundreds nationwide
540,villanelliee,1302219873670631424,2020-09-05 15:19:46+00:00,,villanelle drop kicking corona virus s4 challenge
541,woodyinthewild,1302219847691128832,2020-09-05 15:19:40+00:00,#coronavirus #thelighttruthpaper #casedemic #MediaLiesMatter #biasednews #KBF,ideal paper reported non biased news bbc reported hundred people protested uk press continues push vaccine agenda coronavirus fear amongst uk thelighttruthpaper casedemic medialiesmatter biasednews kbf
542,Acid_Of_Heaven,1302219847322021888,2020-09-05 15:19:40+00:00,,someone obviously doesnt understand coronavirus
543,GulfNewsVideo,1302219846193762304,2020-09-05 15:19:40+00:00,#COVID19 #Dubai #stroke #coronavirus #filipino,diagnosed covid19 dubai francis feliciano suffered stroke four times icu 72 days tells journey recovery coronavirus filipino gulfnews
544,tweetsbyjp,1302219838312636416,2020-09-05 15:19:38+00:00,,ive watching france24 uk since 1300 bst update covid19 france inc paris theyve reported coronavirus india spain italy france seems crazy cant get news covid19 france watching french tv news channel
545,RajneetiNews,1302219830813175808,2020-09-05 15:19:36+00:00,#BABABA,rajneeti news coronavirus arrests australia antilockdown protests css94m6rdheadingwrapperborderbottomsolid 1px bababapaddingbottom15remcss94m6rdheadingwrapper gt nothiddennotstyle published rajneeti news
546,_REALRAMEZ,1302219825469677568,2020-09-05 15:19:35+00:00,,one lakh cases corona virus reported india every day think soon india come first position focus corona virus
547,RepublicaNepal,1302219820822216704,2020-09-05 15:19:34+00:00,,people affected areas hesitate evacuate homes even though may worried infected coronavirus meteorological official told news conference broadcast nhk saturday
548,SomN16659974,1302219816665665536,2020-09-05 15:19:33+00:00,,weekend ki masti foot dal diya coronavirus warna ab tak hum goa swimming kar rahe hote
549,akaCathy_L,1302219814396669952,2020-09-05 15:19:32+00:00,,life time coronavirus someone stares mask cant tell know dont recognize mask smiling friendly greeting rather staring
550,troymac20,1302219811204657152,2020-09-05 15:19:31+00:00,,protection corona virus yeah thats likely scenarios
551,MichaelinMI,1302219809158029312,2020-09-05 15:19:31+00:00,,stunning coronavirus death morbidity rate country 330 million people weve 180000 deaths 6 covid19 even 100 covid19 thats 005 population
552,TFC3Tweets,1302219793223819264,2020-09-05 15:19:27+00:00,,yup coronavirus tests could picking dead virus
553,LAPHREND63,1302219793030942720,2020-09-05 15:19:27+00:00,,march 1 1 dead april 1 6460 dead may 1 67044 dead june 1 109509 dead july 1 131013 dead aug 1 156764 dead sept 5 190698 dead key coronavirus forecast predicts 410000 total us deaths jan 1 worst yet come
554,jhupdate,1302219792250671104,2020-09-05 15:19:27+00:00,,four times increase testing capacity coronavirus samples jharkhand august tender released get rtpcr tests done private labs pending samples tested
555,benwizzy,1302219790556200960,2020-09-05 15:19:26+00:00,#Ajaezefever,good afternoon use house rent expired last month ending landlord neck working since corona virus little daughter soffring help pls ajaezefever
556,Aroguden,1302219785032339456,2020-09-05 15:19:25+00:00,#Czechs #Coronavirus,scotlands nations league clash czech republic monday go ahead planned uefa said saturday despite czechs appearing call game due concerns spread coronavirus squad va afp
557,Healthy_Salty,1302219768540266496,2020-09-05 15:19:21+00:00,,brazils bolsonaro fire pushing mandatory coronavirus vaccine
558,Healthy_Salty,1302219767948873728,2020-09-05 15:19:21+00:00,,brazils bolsonaro fire pushing mandatory coronavirus vaccine
559,uradn,1302219758763347968,2020-09-05 15:19:19+00:00,,many shipping firms cut back operations earlier year due coronavirus struggling meet demand exporters worry escalating trade conflict
560,911covfefe,1302219751100473344,2020-09-05 15:19:17+00:00,#Trump #TrumpIsALoser,bloodonhispaws trump trumpisaloser coronavirus 9999 scandals ago themidterms trump selfishly stoked fear invading caravans coming kill u didnt work house flipped wont work since earth fed lying corrupt demon
561,KuehnMichael,1302219751016607744,2020-09-05 15:19:17+00:00,,coronavirus arrests australia antilockdown protests
562,biglamar,1302219738597163008,2020-09-05 15:19:14+00:00,#30billiongang,davido social media like corona virus pandemic town everything mess dey miss baba 30billiongang
563,grebprog,1302219720767213568,2020-09-05 15:19:10+00:00,,key coronavirus forecast predicts 410000 total us deaths jan 1 worst yet come cnbc via googlenews
564,Wwolfhunt,1302219716086435840,2020-09-05 15:19:09+00:00,,sickness worrying coronavirus incompetence vanity killed 190000 americans growing
565,TriviaAi,1302219710419722240,2020-09-05 15:19:07+00:00,,countries ban americans visiting since shithole infestation coronavirus corruption ignorance might change psychopath president convicted treason hanged populace
566,sharonbabes1,1302219708972896256,2020-09-05 15:19:07+00:00,#coronavirus,well done clap spreading coronavirus arses
567,worldbankchina,1302219707488129024,2020-09-05 15:19:06+00:00,#COVID19 #coronavirus #WorldBankPodcast,covid19 coronavirus potential strain healthcare economies development podcast hear africacdcs laktarr001 wbghealths dr muhammed pate coordinated response worldbankpodcast
568,stevebeasant,1302219683119140864,2020-09-05 15:19:01+00:00,#Coronavirus,coronavirus new local lockdown rules
569,LindaGMan1,1302219679080099840,2020-09-05 15:19:00+00:00,#Coronavirus #Covid19 #Health #HealthNews #Science,vitamin deficiency could linked increased risk covid19 university chicago researchers say coronavirus covid19 health healthnews science
570,MrASTM,1302219671769427968,2020-09-05 15:18:58+00:00,#FoxNews,left us entirely moved places like italy switzerland france yes coronavirus homeless crisis tax issues wealthy los angelenos wanting celebrities running away foxnews
571,tribunephl,1302219662235557888,2020-09-05 15:18:56+00:00,,1pacman partylist representative eric pineda confirmed tested positive coronavirus
572,ptcnews,1302219653364641792,2020-09-05 15:18:54+00:00,#PunjabCM #Coronavirus #CaptainAmarinderSingh,punjab cm capt amarinder singh gets tested covid19 punjabcm coronavirus captainamarindersingh
